"Time","Y_1","Y_2"
1,-2.56114989526991,-0.846426229608947
2,-2.48947132072859,-0.827351474532911
3,5.28025077096178,-0.438749378450106
4,5.87172393871806,1.17490475656134
5,1.86935459157748,-0.431641525657314
6,15.3809106922036,-1.16502737279722
7,-20.2333041235118,0.810438740015861
8,9.68581274888332,0.546891493228236
9,-10.1968130855124,0.350143150191711
10,1.07090459234705,0.0507592332990806
11,8.16918395756697,0.773186741184049
12,-17.1830559017842,0.0897387238523468
13,9.09823037207611,0.995565315017578
14,0.252307663931046,-0.331771691379186
15,19.9966292609302,-0.475102907473524
16,-3.21290669621922,-0.0884674154629045
17,-23.3266597802226,-0.994250868719526
18,0.0520296675248132,0.511846140906699
19,-12.6276789533487,0.195147049753974
20,-3.71229843504501,-1.6018987204151
21,0.373382822654856,0.132128858504442
22,1.72596952567709,0.549108192592334
23,5.68756059778466,-0.552597023840966
24,-3.40133842826591,-0.10000864019891
25,-1.85918949163646,0.92787996096865
26,-0.829781026806447,1.2043448952246
27,9.75244873548924,-0.256815707585694
28,1.07532148636248,1.53324694665007
29,7.62674695496341,-0.485945016663059
30,1.21846943915915,-0.701992865497395
31,-11.1707792106869,-1.47478200922135
32,3.55309963569719,0.601167464810992
33,-1.5775962282535,-1.78836455664216
34,-2.3408903504015,0.815829918942631
35,7.33573612511626,-0.591648180160547
36,4.18717540064068,0.804922202358759
37,-1.5890272994889,-0.114451602288434
38,6.00784612829632,-1.36934696710339
39,8.38794165528495,6.24367657986862
40,-1.50488112184036,0.83235661693366
41,6.65349410321009,1.56924322927838
42,-10.3945117520696,0.334397968057825
43,-2.52765285044269,0.0454405797611663
44,-1.09122087573844,1.645888798864
45,0.575193391475448,0.0624583318542034
46,-11.1561278463152,-1.52635552426101
47,-3.05988307822344,0.759931548722588
48,-0.14763257981643,0.632961251879062
49,-0.708066416717846,1.31630285347559
50,0.316272215326457,1.14937448320945
51,0.5272536380903,2.01315220538978
52,4.41047850251881,1.47293132456443
53,-7.3896399074047,-1.70467662233107
54,-0.0799114711885735,0.763032022382825
55,-3.44048172346666,-1.60677323721805
56,-0.745902572706591,-0.0260665703930863
57,-14.038655607465,-0.183548981917965
58,2.76124242050648,0.319203209383451
59,-5.8464525348766,-0.391592277397727
60,0.1956412457263,1.78863464483973
61,-3.03332932384045,-1.37264949885738
62,-5.12284505474326,-1.34364883907231
63,-8.99815762813613,0.0772058650379452
64,-4.23260663581187,0.96136979621861
65,-1.39396865708002,0.572974759167929
66,3.99934758687459,-3.34118057486496
67,1.53479334294605,-0.0259329923872781
68,-3.67695885846455,-1.55140586917448
69,3.38751295473743,-1.99346020045944
70,9.70775695092019,0.440526393934765
71,0.719760791914242,-0.544145304643053
72,0.633115402514394,-1.01138072769341
73,0.297741527409753,1.30140210317627
74,-2.43216431988836,0.326903570051155
75,-2.12798100822013,0.24586890039338
76,0.332937341206225,1.26910770470074
77,6.9288131618952,0.225430478584412
78,0.325156323890263,1.16187965842581
79,0.419807587141963,-1.35619073155417
80,5.75262960311761,-2.34069869661749
81,-1.40441494085695,1.96071391871438
82,4.56123702318727,-1.28153235280549
83,0.594221504460994,-1.09377713890974
84,-5.54572702146071,-0.703843123797723
85,1.42161307728988,1.72358234779287
86,7.45814964388323,-1.7937480703301
87,9.00511058775733,-0.339660522014956
88,2.26190061038745,-0.0649115450907236
89,0.399042770004466,-0.709839926704408
90,6.18488518526559,1.19066122890263
91,5.88564463177049,1.37532177149527
92,4.16126573066875,-1.00085518093277
93,-8.78376443754061,-0.23971353283863
94,1.71773250185485,1.11585735817655
95,0.607777518794441,-2.46251507775379
96,1.49756742427085,-1.8360321935269
97,-9.51210410004659,3.18187950716053
98,5.2147750568777,0.517982444980499
99,-1.60765050148318,-1.46821695930153
100,0.757815557721551,0.964512074790286
101,1.02916797645502,1.35779338879474
102,7.86863825461757,0.733628149248332
103,-2.55207780752217,0.084046385413517
104,-7.37112383741426,-0.76408096075838
105,4.37508754541882,-0.316758284664307
106,0.272981123932045,-0.116517954127888
107,-10.9432784707936,0.486825941114866
108,2.22851852325309,-0.0744074034156479
109,2.85735018635035,-0.327778707865856
110,1.64048801839553,-0.0444388469401737
111,1.83705824825588,0.50805641618502
112,9.71656914087465,0.358155639419601
113,-5.06166326745242,-0.737139910399144
114,2.75789855100896,0.676159012947889
115,-6.88916889523585,0.153390755889625
116,-13.783361234024,1.21076264606596
117,15.5877907452758,-0.61929075085298
118,3.87524097225973,-0.476116924178154
119,-16.5174524502352,-0.0440694215632204
120,-26.0442315487814,-0.22213880110956
121,1.54581177967394,-0.134236080352981
122,-19.2256778372992,-0.693147201413786
123,-4.35113398637244,0.268348365683454
124,7.70632726572152,0.567755876668196
125,7.05002444469523,0.247254568000256
126,-9.6252006797221,-0.180248576172529
127,-7.16425982200524,1.81168968518857
128,-3.80980119926679,-0.457658586948779
129,-6.08592314418025,0.849526252815329
130,1.13860415009988,-0.627350438273357
131,-16.3137941692338,-0.0696889434956478
132,3.46933591242255,0.0697645771996328
133,3.46746584439804,-0.453073638008723
134,7.76252389191495,-0.267888735381059
135,0.48885327738549,-0.873688262693812
136,5.09341401139905,0.952758065009161
137,2.18397609609686,-0.128956725881503
138,1.11986962967941,0.30154983235458
139,2.97580686151938,-2.7070866267548
140,-16.193759455941,-1.41659052079152
141,4.87160729914117,2.91187638471203
142,-8.44096298535791,-2.70885233153226
143,4.06396242903803,0.666762923273743
144,-2.40982249670214,-3.90098918565463
145,4.08626097416764,-2.36457588078646
146,0.9970039678485,-1.01850311454743
147,-0.588122381880816,0.950160851219786
148,-9.26757281280711,0.660000373492726
149,1.64556697645423,0.235589806661234
150,-2.46692500983493,0.45434221724309
151,-6.95212556909109,-0.0675101820008566
152,5.76743988782222,-0.757936607980709
153,3.76003566931281,-0.170541318148948
154,-10.2930756379492,-2.05761802010581
155,-3.07309421821757,-0.723062527162136
156,-1.90627890998391,0.692582091357291
157,1.69532237403923,-0.1561482454251
158,4.49865675489219,1.24780967589551
159,1.47046897435414,0.231467256772443
160,-3.85142123208629,-0.677364857403184
161,1.42417058416173,-0.814027967694524
162,4.41085231766885,0.276714396517954
163,-1.82910313642994,0.386081683285542
164,1.97654293786871,-0.0772365781814138
165,5.68336922641255,-1.17909122537751
166,-0.0562074200547338,0.263037942628857
167,0.112913588081584,-3.19351500446556
168,-2.48247827439516,1.94148323115076
169,-3.49997524299202,0.106133938456823
170,-0.221332345771635,1.72153900684884
171,-1.70652664584818,-0.178860416050547
172,-3.0287443172084,0.340880587732628
173,0.620441553058053,0.143479865632582
174,-0.956288386532558,2.29654580046168
175,-3.22600748743789,-0.114717883978317
176,-1.02312433721172,-2.026975076254
177,-2.88795235283779,-0.35449182798725
178,0.0839776111337987,0.0732381385894033
179,-2.99485942296278,1.11384756168869
180,-3.31614813461116,1.20975829708499
181,-0.345023290340254,0.733860976123396
182,0.343232270571809,0.257159054125369
183,0.0580502300900631,-0.924678232756334
184,1.99604425609391,-0.466945989604872
185,-0.140516327344482,0.890781203981694
186,-0.377484253135406,-0.127639543574936
187,0.27958489920156,-1.17687377567697
188,2.20306875470019,1.3912263541196
189,-0.691826816580708,-0.346855264282649
190,-0.589905882990797,1.14595322445915
191,0.925968801720594,-0.392389328254136
192,-0.213092661083202,-0.0915093302295066
193,0.592226956248186,-0.78548851912369
194,0.916081607994146,0.324015731580348
195,1.65486455157325,-0.295726169701907
196,-2.71173740849804,1.0875053890162
197,-0.00436877747879057,0.574258308336678
198,0.690021366851491,-0.301741629142275
199,-3.22719744092143,-0.345697759994848
200,1.82623988360394,1.14405260673213
201,0.414909821731108,-0.157587710055585
202,-0.605190077967744,-1.86783460095619
203,2.65144957071026,-1.08105417476713
204,-1.39519164804901,1.14558742046614
205,-0.741481753341811,1.39729304082886
206,-0.560286616241671,-1.63747299164274
207,0.17463887272124,-0.411742577725496
208,0.977537822177475,0.665948339514088
209,-2.13862194833203,0.442766300172933
210,-0.319518391050593,1.69563033885885
211,-5.57957947444152,-0.819870360151318
212,-1.20304950955681,-0.593920716970828
213,4.80604531966806,-0.825064246360991
214,-3.4652796987839,-0.556339871304253
215,-2.98770556887649,-1.23989254769751
216,-1.87246187682406,0.109975145583552
217,-0.365760652035954,3.30988262257345
218,-2.66964907851228,0.861851933208662
219,-4.85473842122113,-1.25782149313239
220,3.15254628436931,-1.61950673022487
221,-0.404658978924656,0.254672791037048
222,-0.197057996997279,0.306817788417171
223,-0.292183909375385,-0.471276615783047
224,3.94252781846268,-0.111476106017616
225,-3.69771079732235,0.493737672729479
226,-0.391463423909069,2.1524593211991
227,1.55718239608889,1.10615788352914
228,2.80379711782124,-0.0519076672163035
229,2.22549098734776,0.526124011577351
230,-6.44046645181699,-2.3465819497964
